cell_id,label,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,EVI_mean,EVI_std,EVI_min,EVI_max,SAVI_mean,SAVI_std,SAVI_min,SAVI_max,GNDVI_mean,GNDVI_std,GNDVI_min,GNDVI_max,CIgreen_mean,CIgreen_std,CIgreen_min,CIgreen_max,MCARI_mean,MCARI_std,MCARI_min,MCARI_max,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,MSI_mean,MSI_std,MSI_min,MSI_max,ARI_mean,ARI_std,ARI_min,ARI_max,SIPI_mean,SIPI_std,SIPI_min,SIPI_max,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,temperature,humidity,pressure,windSpeed,precipitation
cell_1_120,0,2.531201798339736,5.121293713281025,0.0,27.92622600088434,-43.01845180713978,2202.6115187625282,-163565.16356516356,17244.471869002962,3.796427186024158,7.680937681596079,0.0,41.880409276537875,3.5806897185741478,5.4294038428809905,0.0,27.243760388001764,0.024730676808387867,0.1430125948996856,-0.6156336725698851,1.319330998708934,13265.907297733793,26398.865754351296,-14769.136066315463,65501.4430626137,4.303699577701462,5.571372548091921,0.0,27.809847186837928,1.014595478231504,0.09091916495826505,0.6032090198171706,1.754210854100371,3.2676503739526765e-06,2.889384750129832e-05,-0.00017567509114632028,0.0001905124368583321,10430117078.401178,23798328383.291294,0.0,65535000000.0,3.567711715671782,5.531601991286822,0.0,28.773386021619068,28,50,1005,2,0
cell_1_121,2,4.63259977202971,6.277342726079814,0.0,25.448155329923047,53365887.89945763,2955913058.1034436,-36348.89696642155,163780000000.0,6.948199650271089,9.414836402598649,0.0,38.164822349770986,4.603494929276913,6.201347857317086,0.0,23.816296826549184,0.02485363316639438,0.13564217770549514,-0.47734761131026615,1.430566966955396,22035.787548803262,26641.063754169023,-15490.580537174777,65509.982522794,5.538731455216329,6.213048610196563,0.0,26.04216387190049,1.0061157485662429,0.06755268315358144,0.6925925923075751,1.8501628654450797,2.1307439935884694e-06,2.9166475383289535e-05,-0.00023286872419807337,0.00028373853605312394,170913879.74232996,3328971046.8598905,0.0,65532000000.0,3.5372103703447575,6.095420588177458,0.0,26.186874739421018,28,50,1005,2,0
cell_1_122,0,4.745743419222737,7.370686435495833,0.0,31.408437185326733,-42.361850674336985,1340.6984597103014,-81842.54092127045,46704.986655718094,7.117733434609614,11.054461473715966,0.0,47.10136590122149,6.442536301302534,7.3257492508681334,0.0,30.8736444927517,-0.025812646721791597,0.1751434979866028,-1.0,1.1498493959714988,14260.981755456474,27586.51459188995,-15103.547668029616,65515.590536923635,5.5705638484363424,7.112467582753844,0.0,29.87186501145834,0.9746578129262765,0.16266793276535768,0.0,1.7200532379236677,-2.359992510035629e-06,2.9326562939389914e-05,-0.00019966338364930627,0.00021902083195330773,11243752523.769526,24634509551.61846,0.0,65535000000.0,6.606843407929056,7.417070953333882,0.0,31.20380950895057,28,50,1005,2,0
cell_1_123,0,5.4687206259942585,6.464195714099387,0.0,25.992857132542518,-32.049013081063066,383.39590194575516,-15530.4776695693,9076.805051288608,8.202257378838846,9.695055386730596,0.0,38.98155126404224,5.706327154602889,6.558991660963712,0.0,25.961965124420775,-0.018070037109711404,0.11054065863244791,-0.563642092066219,0.6197718623480173,25238.46860967683,26333.164359909224,-15148.899991694681,65486.66702806221,4.2928520731216855,5.818440668562536,0.0,25.961965124420775,0.9960934001504731,0.06079552517011718,0.5449625311105406,1.4502247903338312,-3.7248173355121964e-06,2.152225968484026e-05,-0.00014755479678118784,0.0001166051136166078,213745025.96637976,3723423800.966969,0.0,65532000000.0,3.705111659411885,6.142675323416339,0.0,26.4850444517037,28,50,1005,2,0
cell_1_13,0,7.72047535544129,8.310814648404627,0.0,25.811343038278324,-96.77409359773165,724.6570945969329,-54585.018195006065,865.6349160548417,11.579239761824923,12.464435986230583,0.0,38.709391597279236,7.65153435636313,8.317558505022797,0.0,25.811343038278324,0.00017231938406162976,0.017837080810205973,-0.10120068649176639,0.17060637144367607,25552.781098037784,28701.70068161127,-13611.37056244126,65483.85919453563,7.560661976979455,8.245422859803732,0.0,25.501362387893593,0.9998330578288928,0.012540259479673958,0.9297629495479531,1.0588552910049376,3.264736960419624e-08,5.692818279352415e-06,-3.1350618510355755e-05,4.439104647526929e-05,1152557121.0270238,8610881625.659573,0.0,65535000000.0,4.869208416624419,6.948687181086204,0.0,18.541466170806267,28,50,1005,2,0
cell_1_14,0,7.606318252507701,8.025407558594338,0.0,24.488789228516897,-77.4682332869731,117.5227077800453,-2821.6379796834135,4963.636213223145,11.408077463335664,12.036449761625002,0.0,36.72632167505088,7.870891474663252,8.009822080776173,0.0,24.488789228516897,-0.001887885601875481,0.019813500607613724,-0.17469879549145373,0.0998263884115338,25730.952238174163,28661.68591303179,-13513.092423549257,65500.15115905624,6.78770405961266,7.870294240647857,0.0,24.599099089865206,0.9990893962282302,0.012693336446138912,0.8982402444918745,1.0602302918245217,-2.920762906741468e-07,5.730899084014511e-06,-4.356784032650814e-05,4.51543606111431e-05,1002574961.6727371,8040159696.164416,0.0,65535000000.0,4.768815865708007,6.735071161535936,0.0,19.20990911192908,28,50,1005,2,0
cell_1_15,0,4.99140159126107,7.3135999551395035,0.0,25.030557668055557,-42.573057923333245,1456.352697816557,-23382.860483265784,109194.92720338187,7.486204506076406,10.969029096990688,0.0,37.5386671615281,7.516413452296051,8.367210094797693,0.0,24.91406843159161,0.00018336497311690665,0.023558551076290204,-0.29570345423426636,0.21840419265090016,14985.597776433277,28916.428754356402,-14312.262676394981,65500.306611459804,7.931663997225171,8.433094645567419,0.0,25.164362509537497,0.9995785779849459,0.018248476941812548,0.746901811070805,1.1557546511676398,2.1031435346989806e-07,8.527704833116884e-06,-7.9399606538802e-05,8.120385307999517e-05,10933174878.725636,24425301724.401684,0.0,65535000000.0,7.810653334910899,8.357693650997147,0.0,25.163594460382644,28,50,1005,2,0
cell_1_16,2,4.569760786723026,6.967448686040395,0.0,27.52414950544975,-8.332130986683726,2098.296239929345,-12571.539428579956,163179.83682016318,6.853844866654038,10.449563385095848,0.0,41.277556144750136,4.544191152344787,6.951579193736243,0.0,27.67596112054248,0.008812685656025235,0.09705811867685289,-0.5241532483275533,1.4208242936980344,24865.678392642207,26727.435483266763,-14865.50839842817,65487.25672932434,3.619487213433392,5.741297789184802,0.0,27.39983269452119,1.0015738168680899,0.04376333851533255,0.7000928503481678,1.5169194856960795,1.8586482144344225e-07,1.7301852485481863e-05,-0.00017445602339991354,0.00021087698783274988,391064403.94395137,5020995080.382787,0.0,65528000000.0,2.913874823826188,6.214185030927396,0.0,28.19277107220621,28,50,1005,2,0
cell_1_17,0,6.188809037104296,7.132296456918824,0.0,24.728954313050604,-42.81987988126177,3051.3412127703864,-162335.16233516234,163454.83654516347,9.2821890182631,10.696991102172783,0.0,37.08643138815383,6.2878499529834375,7.194021259921478,0.0,25.151247591112767,0.00990646488536594,0.1368047223775357,-0.5363436124624604,1.0040465341405933,25357.28205686572,26674.466174327692,-16070.449955254262,65487.05957923066,5.95584525125659,7.306602216287336,0.0,24.838391492853418,1.0002287738691258,0.08120433515868851,0.5744897957718138,1.8952291852688359,1.0114742301469264e-06,3.0530645443374726e-05,-0.00023451776625484902,0.00023309932880287383,274415348.99838,4221316439.836635,0.0,65535000000.0,4.416150498492474,6.93174744065931,0.0,25.235747293822904,28,50,1005,2,0
cell_1_18,0,4.175221663962764,7.114805250343436,0.0,30.90377357032841,-22.310618341599678,2300.6444158539175,-40661.26016531504,163654.83634516367,6.262051358833285,10.670645504725844,0.0,46.34472999464998,6.01394139090933,7.518741191212518,0.0,30.32438684390357,0.013618976362793711,0.13283600883205088,-0.5796332047346445,1.2430875563115853,13418.849552565056,27051.683958997965,-14745.653992627174,65497.95951463144,6.096849729858515,7.186923623452005,0.0,30.946150197947027,1.0022318105823043,0.08041099467233634,0.42277339334194664,1.5831780671857392,4.6831851168152853e-07,3.036191402448723e-05,-0.00020590892165241317,0.00025531845689379855,11103126245.837206,24490754371.11411,0.0,65535000000.0,6.100717468876683,7.659393108757812,0.0,31.675048340582666,28,50,1005,2,0
cell_1_19,2,1.6075951200373726,4.731015685330084,0.0,26.003174592855885,16016.318769932934,1267043.6688574154,-163290.1632901633,100000000.0,2.4111063912972597,7.095531372780326,0.0,38.997024384448714,1.7206964670977034,4.921816761157738,0.0,25.96038033836752,-0.2218725470480169,0.43283938691785095,-1.0,1.561851555242677,6912.078543472261,18180.211626508808,-13981.193718266337,65463.90573714267,1.6357283016440782,4.623062348386172,0.0,25.738413187062683,0.7710480437621038,0.42440399990140404,0.0,1.326256192263578,4.485813753896138e-07,6.929460859192998e-06,-6.567810950945825e-05,0.00014954130038266324,168344490.60185266,3313510777.697184,0.0,65530000000.0,1.0273456710740143,3.9311761830782106,0.0,26.159281426682924,28,50,1005,2,0
cell_1_2,0,1.9221320029724682,3.6238806270600294,0.0,24.509165722218793,-19.03623696619082,422.7965352992432,-23262.860466122926,4655.14272413878,2.8830044013741762,5.435251870320434,0.0,36.75687299915584,2.8676210778077884,3.9525707630378806,0.0,24.300927634767746,0.021372670789186112,0.1368549672880899,-0.5535256410971914,1.7357001958896938,14078.677982151452,26451.814035793122,-13665.173290259962,65477.51125204426,2.953728180163897,3.5014805478234643,0.0,20.08003679237043,1.0053428328615182,0.08107025268219521,0.48168007138478997,1.8790826956639741,1.6739713398435407e-06,1.7871114939619355e-05,-0.0001654926593481104,0.0001694380138219244,10494480788.433023,23864860290.132298,0.0,65535000000.0,2.933909257067593,4.050642900035597,0.0,24.847554029257658,28,50,1005,2,0
cell_1_20,2,5.744110400087533,7.510003751489951,0.0,29.837887053807886,128530.8802594052,7182386.104732472,-18202.22424469158,445000000.0,8.615139857650446,11.263365435748304,0.0,44.746642365241684,5.701798466819152,7.520868277301869,0.0,29.62867479437871,0.024388713439414445,0.12580410999268882,-0.38701923091658197,1.521592819673812,22414.173007020203,26750.776264193424,-14136.483202507936,65492.6010269434,6.773668511975579,7.4541887266465015,0.0,29.54578257575743,1.0052368622435182,0.05781989431686586,0.6568381428303519,1.7911764697102075,2.1969236718479245e-06,2.0031556815507803e-05,-0.00016624551120905255,0.0002121774607331215,522827407.08808655,5823142604.034181,0.0,65533000000.0,4.320940810230749,7.252554104156207,0.0,29.199643480748822,28,50,1005,2,0
cell_1_21,0,4.016604846453358,7.083079039577123,0.0,31.790878199034026,-34.124012117347895,218.2846564564517,-9096.389394243855,6298.557450055482,6.024147457259678,10.622998792742413,0.0,47.674751371489336,3.979373307604403,7.027963763249636,0.0,31.790878199034026,-0.13168703732285317,0.3391995395970877,-1.0,0.5184851213889798,15806.280267189062,24614.611122562907,-13483.651172000948,65498.70381607767,3.654349179418667,7.154917292804021,0.0,31.656673098812057,0.8715225691670477,0.3362215985996885,0.0,1.3029247901790217,-7.272947528451088e-07,1.0833252936198014e-05,-0.00017899238342239626,7.160820075031169e-05,224757328.01186344,3820758636.7451286,0.0,65532000000.0,2.653795432723898,6.386435616190789,0.0,32.122549003861494,28,50,1005,2,0
cell_1_22,0,5.146584344527548,7.15850419577396,0.0,25.049694180026876,-50.91826419824499,623.8393683070088,-18200.002022222445,13645.415529548707,7.7189848702922745,10.736243210461922,0.0,37.567360964048405,5.153542508796959,7.1132512163879955,0.0,24.96722560024115,0.012916595854803085,0.08779197529792492,-0.4144278608421821,1.0820584137405915,23201.081078617743,26997.19238581989,-14987.370432202002,65491.226711153286,5.821250002727746,7.254212896507841,0.0,25.446775436889364,1.005028486988991,0.04214797319555662,0.7488348004275415,1.3875255620175038,7.300941956452591e-07,1.4168780783030258e-05,-0.00010204567246150715,0.00012063884260624032,427509649.8901206,5259809254.641926,0.0,65526000000.0,3.3515129550717617,6.517814975538153,0.0,25.099578695863816,28,50,1005,2,0
cell_1_23,0,5.260826171542151,8.379289223094233,0.0,26.86715866057107,-37.30483783396267,1057.962232259102,-27299.171216528535,46779.98663428953,7.890117117302234,12.56697296203016,0.0,40.29247795027978,7.883254623020814,8.573182321600088,0.0,26.5174088961468,0.005620119873661257,0.08902392491880462,-0.3627737228603015,0.7198952873953224,13528.386403473212,27325.68390767972,-14147.294283178808,65488.53799367719,7.146894751471599,8.270219283475013,0.0,27.23128118667584,1.0079190585439364,0.06134251586991757,0.7471728592998439,1.5156756748563915,-1.0112108931474697e-06,2.22167166115854e-05,-0.0001890531166752438,0.00012197799504826172,11880843268.566189,25193246314.043816,0.0,65535000000.0,7.354666431608546,8.547839634537045,0.0,27.239501028174846,28,50,1005,2,0
cell_1_24,0,3.9432332196580626,7.216100413169782,0.0,28.102058306988827,-52.023198668544005,1153.5044628759422,-54430.01814333938,13648.54052928829,5.914074699439314,10.822422371440691,0.0,42.14405142887715,5.895336847987211,7.7395387611716115,0.0,28.002564090597197,-0.007982309123950504,0.08159319636897652,-0.45483870980303265,0.6436498145364828,14440.1453740369,27510.808790449017,-13924.40415702714,65492.881765919505,4.844112123808701,7.252238421241938,0.0,27.943283570173442,0.9928550900932219,0.05377821785854294,0.6860534122593314,1.5008710794856834,-2.605031093113076e-06,1.8759511868066617e-05,-0.00014465772171941055,9.381833043179864e-05,12012619428.911259,25263082333.986427,0.0,65535000000.0,5.830822798554909,7.64003958559478,0.0,27.72958102931461,28,50,1005,2,0
cell_1_25,2,3.7173462573609433,6.5266216027184,0.0,24.812121202722683,-11.612649902946073,804.6114381636016,-8188.750409437521,46799.98662857525,5.57537218421085,9.788576297425985,0.0,37.211134240783515,5.087171268876783,6.693065100011426,0.0,24.695324274247618,0.017325806750567156,0.0986143222040493,-0.3804878050669245,0.811391222310275,14030.641992202194,26730.093758674233,-14015.541127453336,65493.097784211575,6.056081406311517,6.876925204767732,0.0,23.799128215111107,1.0092719336991849,0.06530957363628813,0.7212996387287727,1.341502397085375,3.0157648280786355e-06,2.1521189113727227e-05,-0.00015210667732669505,0.00012946982685533204,9687298506.736639,23161566514.916054,0.0,65535000000.0,5.634311999618689,7.0144669507952635,0.0,25.165898607847197,28,50,1005,2,0
cell_1_26,2,5.606097805185488,8.863625206929315,0.0,27.084332357550917,26786116.939305477,2094286592.432279,-27298.337883056316,163770000000.0,8.407886000445021,13.293239566461608,0.0,40.61810289703737,8.163351050297225,9.089339610436703,0.0,27.12334435963438,0.004110582188164585,0.08816942861241689,-0.5804878049803688,0.5488997550278425,14111.424124149673,27638.165694969677,-14342.75762214292,65486.8192473097,7.248181184749399,8.59549122012337,0.0,27.024742256897014,0.9997278239861591,0.05607765126848041,0.7007358951960883,1.3923892696842204,-4.845496660916023e-07,2.555868841690364e-05,-0.00015285391346530057,0.00012174547752947514,11548530841.184284,24912486649.880928,0.0,65535000000.0,8.100796040950334,9.007133527805424,0.0,27.057827332896398,28,50,1005,2,0
cell_1_27,0,3.277228451489245,6.292778103630896,0.0,27.424445363154273,-26.321124850976606,2305.8519265745563,-163810.16381016382,54526.648491117165,4.915265105237351,9.437841353214115,0.0,41.12806024644149,4.593090152642622,6.698636289258202,0.0,27.386126189976547,0.015403417888419355,0.08623486492783386,-0.4323357191176527,0.694889396760149,12375.694350914659,25994.608888125655,-14195.261310515545,65493.047411389205,6.5396429031474685,7.238475015257286,0.0,27.074380154101497,1.0097008813546697,0.060852154986929155,0.7809954749364263,1.5063180821323234,2.263337648888399e-06,2.0085623310345773e-05,-0.00016291328871557986,0.00011869766218394534,9132791617.70761,22613962610.069542,0.0,65535000000.0,4.791752547627576,6.771181411668148,0.0,27.110053774468327,28,50,1005,2,0
cell_1_28,0,4.545623202940042,6.966340242368469,0.0,22.538355685401324,-45.15810037565412,752.1994414224994,-40926.88523172131,27206.662132222977,6.8176412179543115,10.448111322355553,0.0,33.801719678830025,6.302668669903448,7.155495390058806,0.0,22.570788831356946,0.007711436463669729,0.10419870176890703,-0.5949781660125586,0.828346455973092,15632.276603671682,27708.548290383555,-14055.425926116728,65491.07225496412,5.899440465041408,6.814390847677299,0.0,22.553872625626894,1.0047601108472626,0.07513157811878649,0.5478677109338843,1.656920077434399,8.945726500205565e-07,2.1402686835917435e-05,-0.0001359021565563158,0.0001432980598336228,10689908512.711086,24148726317.03299,0.0,65535000000.0,6.183528413461528,7.067635700718109,0.0,22.542483652376166,28,50,1005,2,0
cell_1_29,0,4.596973183602783,7.706356930362123,0.0,24.955826342362595,-42.36672028623274,1841.0194722743843,-109148.4060989374,81872.45906377047,6.894536811902517,11.557805475581114,0.0,37.42661334954251,6.7104809577968885,8.071581810662092,0.0,24.81818180878099,0.014674487604842716,0.09417987336905766,-0.4329539833169337,0.8106712556752707,13403.019280289947,27244.592388378736,-13940.81946770119,65490.65736409347,6.914202010120832,7.929581235710442,0.0,25.131952426109724,1.0073096690909018,0.060799881947854566,0.7495921695045692,1.5755905505607912,1.962363064746401e-06,2.1794606931130887e-05,-7.360205871076637e-05,0.000247343957236021,10699981538.828993,24157964881.092663,0.0,65535000000.0,6.784484998873933,8.116991297623064,0.0,24.88905774130355,28,50,1005,2,0
cell_1_3,0,5.460454041037508,7.095395873843206,0.0,26.443906365438295,-50.82955461700238,1248.3323909154028,-81872.54093627047,32753.99344920131,8.18976083430621,10.641640162691306,0.0,39.65785755914551,5.433318378089695,7.107148609052337,0.0,26.29213482091006,0.018837122402256105,0.10814980049803381,-0.6520270271109974,1.1546481311230896,22932.820398453332,26539.310031238616,-14459.020444316995,65493.24069177241,5.591301584953653,6.334245627138504,0.0,26.586682896229526,1.0019761538473053,0.04966602154531839,0.6525652563788107,1.430815709537518,1.4193273121938703e-06,1.9157021586167058e-05,-0.00021430420737761406,0.00012248970616634408,266418411.448483,4157686311.739915,0.0,65534000000.0,4.000756134986518,6.779362582030858,0.0,26.563842713188553,28,50,1005,2,0
cell_1_30,0,0.35649738635851574,1.988828710349056,0.0,21.160258474584733,-1.1746547079745555,241.59828116274278,-10907.667393844493,14890.907737190208,0.5346991439054293,2.982935339448286,0.0,31.735260852290338,0.4773275933175647,2.1919791692659385,0.0,18.644444439132638,-0.8836006018004516,0.32292523509674786,-1.0,0.33789473613795007,1722.1523250411947,10036.613239517736,-13583.744823249124,65315.646087094545,0.5637271549853748,2.505965377863636,0.0,21.60204417355686,0.11476908723940005,0.31767454511534293,0.0,1.2407407402185435,1.9604426115093707e-08,6.486482983148898e-06,-6.332457405956325e-05,8.846706377186442e-05,990047544.2393906,7957039911.971215,0.0,65534000000.0,0.6456048301221146,2.7368115895050797,0.0,21.54109138016401,28,50,1005,2,0
cell_1_31,0,3.5680084612639695,6.792782816383737,0.0,24.11037526706756,-42.63817632157776,368.0629968213216,-13645.834470486205,7990.365463884611,5.351337905946973,10.18775389842595,0.0,36.158911150943936,3.7478259757726904,6.93514457562677,0.0,23.936061372328805,-0.16049808393262535,0.36962050466995006,-1.0,0.49571603335635483,12232.880774329824,23271.466633319473,-14168.139030165396,65498.63423580974,3.972789497746882,7.19983607454665,0.0,23.759245821697156,0.840024951162532,0.3680364194825302,0.0,1.2720588231396879,-4.193314923477174e-07,1.2494849710617044e-05,-0.00019313197749698372,0.00019147365724769166,203960720.45384622,3646712680.1804123,0.0,65528000000.0,2.7264447827517047,6.523478757013427,0.0,23.08312785379249,28,50,1005,2,0
cell_1_32,2,5.11581110635912,8.473929094085697,0.0,31.054054039329515,184121.30712710047,14375675.299122274,-15590.477675283588,1122500000.0,7.672592600507956,12.70883162283684,0.0,46.57004027183217,6.803201526716748,8.608775983646165,0.0,31.68955511040157,0.025589857102073208,0.12373918673940917,-0.5571200851336024,1.3939393925706463,13397.053789255233,26716.367567818208,-14738.233383635259,65493.681315214824,8.572912502684053,8.719580144820306,0.0,31.12357412969412,1.0171053715741876,0.08295375260555969,0.6886109280155988,1.6092920346861541,5.231119455264997e-06,3.2265303360312955e-05,-0.0001823860041100536,0.00020518637358787775,9335343074.246284,22840166821.694958,0.0,65535000000.0,6.919373707315969,8.67117545247181,0.0,32.04500976905821,28,50,1005,2,0
cell_1_33,2,6.884999185309238,7.648890678268268,0.0,31.467307677179182,26830840.11624649,2093667669.3388784,-54545.851515283844,163400000000.0,10.326283311249101,11.471729141273931,0.0,47.18961785763537,6.853550289745673,7.617130365803567,0.0,28.841802903737605,0.007084443573243371,0.10518950187782271,-0.523388116428979,1.0581303998200586,25441.980747454316,26923.528098286653,-14363.054540146692,65482.827952964384,6.537430129162739,7.549975619363904,0.0,31.556144563105473,1.0011094749989773,0.055324188349590124,0.674587778691904,1.8692142078206597,4.266885374101078e-07,2.4241477652846475e-05,-0.00013370058352356177,0.0001658005956164299,161404091.72483015,3242444973.3534846,0.0,65513000000.0,4.986783214075507,7.732844512895452,0.0,28.776021067731218,28,50,1005,2,0
cell_1_34,0,7.230925076697228,7.9154105714483896,0.0,29.6536894388168,-58.146988531104036,991.0687461452741,-54303.35143445048,40879.3647801588,10.845069100868583,11.871319138782026,0.0,44.47046841164496,7.381574967756576,7.90087181410924,0.0,29.934673353159127,-0.005069838417876112,0.09424942192446194,-0.5583235639568693,1.3080291953955991,26924.72817332046,27014.555724439335,-14461.314534695357,65486.254409132765,6.075727969967296,7.764279144234725,0.0,29.717460303983014,1.0006030633464669,0.05613766333628571,0.6523154845686269,1.623402823387086,-1.353914462906855e-06,2.4437353120758305e-05,-0.00019515923888555606,0.00030000439302181733,183341643.53790063,3451902476.76778,0.0,65525000000.0,4.670438874840401,7.5900654554206355,0.0,29.406642715706177,28,50,1005,2,0
cell_1_35,0,7.4621504671307415,8.532673988798356,0.0,33.8332472721563,-93.65608104447958,2805.5788031835414,-163605.1636051636,54546.6484844505,11.191751906772941,12.797037304387352,0.0,50.73677416736166,7.453343026250579,8.540136793237968,0.0,33.90222450393056,0.006934226474205464,0.10740713187049537,-0.652328590021886,1.0595436827715394,24335.659004514626,27160.799622560822,-14505.0327260467,65495.0554164072,7.144771959494181,7.961690703709751,0.0,33.61877884370509,1.00125128968303,0.04736342095841017,0.7058823524798155,1.3532796309820023,-2.494363136192056e-07,2.721997363329058e-05,-0.00039031958738539686,0.00020381451291493657,355842285.56603074,4809754209.595973,0.0,65535000000.0,5.491305062773122,8.499927528835213,0.0,33.841942131279986,28,50,1005,2,0
cell_1_36,2,4.774114555978344,8.041415991008366,0.0,65.26491398860979,-50.29085206092705,845.4889184037615,-40883.76022094006,19272.056556228643,7.160168903094852,12.060067636254647,0.0,97.84790288241749,6.736718796802199,8.392883886135355,0.0,64.40518955648184,0.011573784258533691,0.1079523293927144,-1.0,1.1977886964387046,14319.012670369604,27590.56434060243,-14024.091880572432,65517.187146130826,7.798022251657531,8.599806148575235,0.0,34.80244289176716,490787.44534397015,22086286.3282697,0.0,1003000000.0,2.12289120342129e-06,2.73931062827685e-05,-0.00021371472341998705,0.00024222680448790252,10623206482.096508,24100826185.67476,0.0,65535000000.0,6.677710510059683,8.172196585854044,0.0,64.40518955648184,28,50,1005,2,0
cell_1_37,0,5.231254735184999,8.041919970116322,0.0,28.960194591348877,-85.76054360471524,2594.2467098771695,-163735.16373516375,20473.74744078157,7.845827344481788,12.061091071236913,0.0,43.430687577523464,7.37734885448822,8.065966751829967,0.0,28.977885878382185,0.0017600496997353665,0.057933861162240655,-0.25998473689646784,0.6172094886943267,14611.5739176232,28155.97240846688,-13714.508098841547,65513.58606642505,7.015619723316211,8.002989383803747,0.0,29.18084631216889,1.0018075173736418,0.04044547001521723,0.7049656627826293,1.2599708875516824,-2.4681505866657016e-08,1.6643798638981865e-05,-8.755339220787889e-05,0.00012026229825904886,12120011780.290808,25415308339.850643,0.0,65535000000.0,6.976155749154762,8.0781004056109,0.0,29.42606740250514,28,50,1005,2,0
cell_1_38,0,4.663082204489314,7.798147192547845,0.0,26.667073656220158,-96.31484228851637,2136.8405108097354,-109201.73946782631,16378.998362100165,6.993676872000736,11.695468576907611,0.0,39.99247200814142,6.54294565551931,7.990938631751882,0.0,26.264128245986324,0.013660480698100032,0.08266979023869885,-0.34636650894693266,0.6148445327909504,13260.72372375147,26922.298036930366,-14929.164997270671,65517.4113834556,7.475372295264898,7.924646203387587,0.0,26.55573570062597,1.0092953591058997,0.05315519253162107,0.7477624081579486,1.4053047922730086,1.973397538516455e-06,2.138902517934157e-05,-0.0001805601630668889,0.00016497175125323625,9842670469.53595,23359705975.91295,0.0,65535000000.0,6.236330645134238,7.854480193497596,0.0,26.699836856973967,28,50,1005,2,0
cell_1_39,2,5.3293788375672975,8.44039320407989,0.0,27.32290361813813,-19.194474958706223,1379.1533378390159,-27289.58788159798,81862.45906877046,7.99292602478677,12.658560987078578,0.0,40.97580811638131,7.535005684440011,8.55869127117998,0.0,27.81578946187785,0.0009995069054041716,0.10060339900952159,-0.6434561627335562,1.4074844062331162,14708.805052816575,27813.87710498435,-14263.366893037928,65496.172430490034,7.385072630001834,8.623207736694493,0.0,27.336393978574126,1.000317907110306,0.06234453337635674,0.5684952495959255,1.580612587822076,-1.354428780232891e-06,2.6868689314057962e-05,-0.00032248233741060593,0.0002297975881339143,11166909035.444925,24584063086.8463,0.0,65535000000.0,7.252195927275509,8.510390020511526,0.0,27.848639443941906,28,50,1005,2,0
cell_1_4,0,4.246684909427504,6.081632352241575,0.0,28.25830097962126,-15.598082818090882,966.681091294803,-32754.00655080131,40956.23976094006,6.369395794283544,9.121177529682562,0.0,42.3783142736028,4.181260110228948,6.06277243609044,0.0,28.280966755165746,-0.00042576375645049313,0.08553791443510378,-0.42831753571436093,0.8291550595036421,24410.522797242706,26537.90688940337,-14158.009248460674,65498.83602410187,4.385194866154553,5.965957796988657,0.0,26.728274162901563,0.9984260893244965,0.046091357139007263,0.5799500311399203,1.4539430081332196,5.696303113086129e-08,1.4206952920934805e-05,-0.00015596318274708592,0.0001206099416077547,350865972.42479384,4768867491.68208,0.0,65532000000.0,2.933070076094667,5.645905256454101,0.0,28.320656858979838,28,50,1005,2,0
